Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Customer_Segments,Product_ID,Product_Name,Category,Region,State,City,Quantity,Unit_Price,Discount,Sales_Amount,Cost_Price,Profit,Payment_Mode,Delivery_Status,Supplier_Name,Supplier_Email,Stock_Left,Auto_Reorder,Reorder_Quantity
ORD1498,16-04-2025,18-04-2025,CUST584,Melissa Adams,Consumer,PROD8121,Rice Bag,Grocery,South,Rhode Island,New John,5,1895,5,9001.25,5993.84,3007.41,Net Banking,Returned,Foster Ltd,johnathanbrown@rodriguez.com,34,No,0
ORD1499,20-11-2024,27-11-2024,CUST360,Charles Larsen,Corporate,PROD4555,Study Table,Furniture,North,Oklahoma,East Benjamintown,2,4877,0,9754,6829.9,2924.1,Cash,Returned,Garcia PLC,rodriguezbrenda@scott.com,4,Yes,46
ORD1500,08-04-2024,11-04-2024,CUST774,Carolyn Moody,Corporate,PROD4726,Monitor,Electronics,North,Florida,Mikaylamouth,6,2307,15,11765.7,7424.1,4341.6,Net Banking,Pending,"Miller, Fleming and Thomas",james92@gonzalez-bell.info,50,No,0
ORD1501,05-11-2025,08-11-2025,CUST280,Kevin Taylor,Consumer,PROD8253,Notebook,Office Supplies,East,Wyoming,Murrayhaven,8,1594,5,12114.4,8657.32,3457.08,Cash,Delivered,Gibson Group,nandrews@johnson.com,25,No,0
ORD1502,22-04-2025,23-04-2025,CUST924,Craig Good,Consumer,PROD7728,Notebook,Office Supplies,West,Arizona,New Rachel,7,317,5,2108.05,1450.29,657.76,Cash,Delivered,"Dorsey, Martin and Morgan",smartin@sharp-grant.com,28,No,0
ORD1503,08-11-2025,15-11-2025,CUST576,Stephanie Tran,Corporate,PROD5256,Mouse,Electronics,West,Rhode Island,Ramoschester,8,4546,5,34549.6,23090.49,11459.11,Credit Card,Returned,Henson-Daniels,joseph91@potter.com,30,No,0
ORD1504,17-08-2024,24-08-2024,CUST539,Jessica Johnson,Corporate,PROD9821,Study Table,Furniture,East,South Dakota,Josephberg,8,3555,20,22752,15927.27,6824.73,Cash,Pending,"Wall, Kelly and Jimenez",lwilliams@dunn-newman.com,4,Yes,30
ORD1505,18-07-2025,24-07-2025,CUST850,Diane Walker,Consumer,PROD2314,Stapler,Office Supplies,North,Oklahoma,Lake Tylerbury,2,4640,5,8816,5949.2,2866.8,Net Banking,Returned,Ferguson Inc,jessicawilliamson@williams.com,42,No,0
ORD1506,08-09-2024,12-09-2024,CUST679,Joshua Hawkins,Consumer,PROD6912,Calculator,Office Supplies,East,New Jersey,Cameronside,4,4594,10,16538.4,13896.48,2641.92,Credit Card,Returned,Bauer-Owen,shannon94@wise-smith.com,12,No,0
ORD1507,28-04-2024,30-04-2024,CUST758,Alyssa Ellis,Consumer,PROD9035,Monitor,Electronics,East,Illinois,North Nicole,4,1982,10,7135.2,6228.23,906.97,UPI,Delivered,Webb and Sons,sean80@martinez.info,21,No,0
ORD1508,21-04-2024,26-04-2024,CUST127,Molly Jones,Corporate,PROD2266,Monitor,Electronics,South,Vermont,West Patrick,7,2853,10,17973.9,15784.33,2189.57,Net Banking,Delivered,Rivera-Ball,reginamiller@johnson.com,3,Yes,34
ORD1509,20-06-2024,25-06-2024,CUST659,Dr. Jeffrey Daniel,Consumer,PROD9203,Rice Bag,Grocery,West,Minnesota,South Brittany,1,892,20,713.6,517.55,196.05,Credit Card,Delivered,"Manning, Ellis and Clark",kristenoneill@harrington.com,32,No,0
ORD1510,11-09-2024,14-09-2024,CUST793,Calvin Allen,Consumer,PROD2586,Sofa,Furniture,East,Michigan,New Michael,2,3227,5,6131.3,4419.7,1711.6,Credit Card,Cancelled,Parker and Sons,pmoore@fox-carrillo.net,2,Yes,43
ORD1511,19-08-2025,26-08-2025,CUST264,Jared Grimes,Consumer,PROD1493,Laptop,Electronics,North,Rhode Island,Meltonmouth,6,933,15,4758.3,3424.8,1333.5,Cash,Pending,Simpson PLC,kristinemahoney@sims.com,6,Yes,21
ORD1512,16-09-2024,19-09-2024,CUST729,Patricia Carr,Corporate,PROD8168,Calculator,Office Supplies,West,New Mexico,West Codyshire,2,3863,20,6180.8,3905.91,2274.89,Cash,Cancelled,"Parker, Martinez and Williamson",lromero@andrews.org,30,No,0
ORD1513,15-12-2025,21-12-2025,CUST823,Todd Moore,Consumer,PROD8115,Study Table,Furniture,North,Hawaii,Katherineland,9,3703,15,28327.95,24002.92,4325.03,Net Banking,Pending,Jackson-Bell,lindsay60@cox.com,43,No,0
ORD1514,26-06-2024,03-07-2024,CUST471,John Beard,Consumer,PROD3558,Cooking Oil,Grocery,South,Colorado,Roseburgh,10,679,0,6790,4880.42,1909.58,Cash,Cancelled,Jones-Mendoza,wwilliams@chan.com,9,Yes,34
ORD1515,19-04-2024,20-04-2024,CUST942,Jeremy Scott,Consumer,PROD7582,Calculator,Office Supplies,North,Kentucky,Jenniferberg,10,250,10,2250,1719.6,530.4,UPI,Returned,Mcgrath-Foster,mariadavis@wallace-gonzalez.net,25,No,0
ORD1516,05-12-2024,07-12-2024,CUST769,Crystal Horn,Home Office,PROD5887,Sofa,Furniture,West,Massachusetts,North Heather,8,4123,20,26387.2,17349.49,9037.71,Net Banking,Delivered,Allen Inc,zwilliams@dixon-price.com,18,No,0
ORD1517,15-08-2024,20-08-2024,CUST599,Jeremy Buckley,Home Office,PROD1963,Sofa,Furniture,South,Utah,North Vincent,9,438,20,3153.6,2767.05,386.55,Credit Card,Pending,Walker and Sons,brian82@forbes.biz,4,Yes,43
ORD1518,06-10-2025,13-10-2025,CUST725,Anne Vasquez,Corporate,PROD3755,Notebook,Office Supplies,North,Iowa,West Tammyfurt,8,867,5,6589.2,4322.9,2266.3,Cash,Returned,Griffin Group,jonathan10@campos.com,23,No,0
ORD1519,28-09-2025,01-10-2025,CUST959,Elizabeth Parker,Corporate,PROD8997,Calculator,Office Supplies,North,New York,Jamesbury,6,1657,20,7953.6,7002.55,951.05,Credit Card,Delivered,"Hill, Juarez and Graves",parkerhenry@cameron-davidson.com,27,No,0
ORD1520,29-10-2024,02-11-2024,CUST960,Steven Ferguson DVM,Consumer,PROD5618,Monitor,Electronics,West,West Virginia,Conleyview,7,2870,5,19085.5,11464.92,7620.58,Cash,Delivered,George-Sheppard,thompsonderek@phelps-williams.com,4,Yes,33
ORD1521,19-10-2024,25-10-2024,CUST130,Matthew Blackburn,Home Office,PROD6627,Headphones,Electronics,South,New Hampshire,Lake Chelseyland,4,4219,0,16876,13581.84,3294.16,Net Banking,Delivered,Davis-Bates,haley41@conner-rogers.com,14,No,0
ORD1522,30-12-2025,04-01-2026,CUST646,Erika Velasquez,Corporate,PROD5133,Mouse,Electronics,West,Arkansas,Allenland,7,315,10,1984.5,1323.4,661.1,Cash,Returned,Larsen Ltd,manninganthony@hampton.net,47,No,0
ORD1523,22-09-2025,26-09-2025,CUST260,Diane Berry,Consumer,PROD8802,Rice Bag,Grocery,West,Vermont,North Gregory,10,1287,10,11583,9032.64,2550.36,Credit Card,Cancelled,Gonzalez-Floyd,gbarber@rhodes.net,6,Yes,24
ORD1524,08-11-2025,10-11-2025,CUST738,Timothy Barker,Consumer,PROD1326,Bookshelf,Furniture,East,South Dakota,Garnerchester,8,789,15,5365.2,3780.7,1584.5,UPI,Cancelled,Collier-Brown,reginaldblack@martinez-wright.org,39,No,0
ORD1525,27-08-2025,30-08-2025,CUST940,Thomas Bates,Consumer,PROD9683,Monitor,Electronics,South,South Carolina,Romeroburgh,7,4816,5,32026.4,24807.66,7218.74,Cash,Returned,"Beck, Mckinney and Johnson",chadhunter@walls.com,1,Yes,21
ORD1526,23-10-2025,27-10-2025,CUST123,Sharon Smith,Corporate,PROD3698,Notebook,Office Supplies,East,Georgia,Jennifershire,7,478,5,3178.7,1999.99,1178.71,UPI,Returned,Johnson-Sharp,jonathanfriedman@riley.com,36,No,0
ORD1527,18-03-2024,24-03-2024,CUST714,Cynthia Swanson,Consumer,PROD7951,Calculator,Office Supplies,East,Maine,Wilsonhaven,7,812,20,4547.2,2991.65,1555.55,Net Banking,Pending,"Bell, Burke and Simpson",danielwatson@dodson.org,3,Yes,44
ORD1528,19-06-2024,24-06-2024,CUST809,Nicole Williams,Consumer,PROD6270,Dining Table,Furniture,East,New Hampshire,Richardshire,8,1074,0,8592,6207.02,2384.98,Cash,Cancelled,"Brewer, Russell and Paul",raymondaustin@flores.biz,32,No,0
ORD1529,04-03-2025,10-03-2025,CUST319,David Miller,Corporate,PROD4425,Laptop,Electronics,South,West Virginia,Finleyside,9,4689,10,37980.9,31686.29,6294.61,UPI,Cancelled,Wilson-Neal,shannonpalmer@avery.com,2,Yes,29
ORD1530,23-08-2025,28-08-2025,CUST313,Joanne Sullivan,Home Office,PROD4973,Snacks,Grocery,East,Arizona,Grahamside,8,3033,10,21837.6,14634.18,7203.42,UPI,Delivered,"Hall, Dalton and Lewis",roneal@butler.net,46,No,0
ORD1531,11-02-2025,14-02-2025,CUST527,Jessica Castaneda,Home Office,PROD7536,Rice Bag,Grocery,East,Vermont,East Christian,3,2289,5,6523.65,4062.78,2460.87,Cash,Returned,"Lane, Casey and Walker",dunnpaula@kelly.info,41,No,0
ORD1532,15-10-2024,22-10-2024,CUST692,John Bailey,Consumer,PROD5354,Calculator,Office Supplies,West,Nevada,North Christineside,9,851,0,7659,4792.61,2866.39,Cash,Cancelled,Goodman PLC,piercejason@peterson.com,14,No,0
ORD1533,26-05-2024,01-06-2024,CUST213,David Whitney,Consumer,PROD5059,Pen,Office Supplies,East,Connecticut,Port Josephshire,6,359,10,1938.6,1303.83,634.77,Net Banking,Cancelled,"Ayers, Jordan and Hicks",aperez@estrada.com,48,No,0
ORD1534,22-11-2025,24-11-2025,CUST638,Dr. Tara Smith,Consumer,PROD2557,Snacks,Grocery,South,Kansas,New Stephanie,9,376,15,2876.4,1993.25,883.15,UPI,Pending,Jones-Cisneros,victorreyes@edwards-smith.info,49,No,0
ORD1535,17-04-2025,22-04-2025,CUST938,Brooke Gibson,Consumer,PROD9105,Headphones,Electronics,West,Georgia,Buckside,6,4504,15,22970.4,17723.97,5246.43,Net Banking,Cancelled,Phillips-Snow,ccarroll@ponce.com,42,No,0
ORD1536,25-01-2025,28-01-2025,CUST530,Hannah Roberts,Home Office,PROD4122,Pen,Office Supplies,South,Nebraska,Davidfurt,9,4545,5,38859.75,31869.35,6990.4,Net Banking,Cancelled,"Brown, Miller and Kemp",williamsdonald@jimenez.com,43,No,0
ORD1537,02-08-2024,09-08-2024,CUST642,James Gonzalez,Corporate,PROD6619,Monitor,Electronics,South,Oregon,Reginaldside,3,4033,15,10284.15,7295.82,2988.33,UPI,Returned,Brown and Sons,benjaminmorgan@savage.org,21,No,0
ORD1538,07-05-2024,14-05-2024,CUST304,Stephanie Day,Corporate,PROD5703,Sofa,Furniture,West,Kansas,Williamsport,8,2779,5,21120.4,17704.79,3415.61,Cash,Returned,"Dougherty, Gonzalez and Potter",michaelanderson@bauer-garcia.com,18,No,0
ORD1539,24-02-2025,03-03-2025,CUST787,Jean Frost,Consumer,PROD7151,Cooking Oil,Grocery,West,West Virginia,Jenniferburgh,2,1951,5,3706.9,2843.99,862.91,Credit Card,Pending,"King, Roberts and Mitchell",ztaylor@reynolds.com,1,Yes,32
ORD1540,10-08-2025,14-08-2025,CUST359,Edwin Sanchez,Home Office,PROD3691,Notebook,Office Supplies,North,Florida,Port Matthewview,3,1018,10,2748.6,1806.05,942.55,UPI,Pending,Hogan-Thompson,samanthaanderson@ferguson.net,29,No,0
ORD1541,29-10-2025,03-11-2025,CUST530,Brian Krueger,Home Office,PROD7364,Snacks,Grocery,South,Kansas,New Kevinport,1,687,15,583.95,522.27,61.68,Credit Card,Delivered,Bowman and Sons,qwood@avila.com,44,No,0
ORD1542,17-11-2024,19-11-2024,CUST805,Jamie Baxter,Corporate,PROD1809,Headphones,Electronics,North,South Dakota,Micheleberg,9,789,20,5680.8,4297.86,1382.94,Net Banking,Pending,Castaneda-Gamble,ohall@landry.info,19,No,0
ORD1543,04-10-2025,05-10-2025,CUST530,Kristina Kramer DDS,Consumer,PROD6190,Snacks,Grocery,West,North Carolina,Mccarthystad,7,2340,10,14742,11527.67,3214.33,Cash,Pending,Hunt PLC,tfowler@murray-richardson.net,43,No,0
ORD1544,05-08-2024,10-08-2024,CUST524,Elizabeth Hernandez,Home Office,PROD5075,Dining Table,Furniture,West,Arkansas,West Christopher,3,3931,10,10613.7,8814.66,1799.04,Credit Card,Delivered,Smith PLC,kadams@singh-haynes.info,34,No,0
ORD1545,04-10-2025,07-10-2025,CUST214,Austin Greene,Consumer,PROD1106,Sofa,Furniture,South,Nevada,East Kristenport,1,895,5,850.25,707.06,143.19,Net Banking,Delivered,Peterson-Dean,humphreyjacqueline@schwartz-henderson.biz,35,No,0
ORD1546,14-11-2025,21-11-2025,CUST686,Angela Foster,Consumer,PROD7707,Mouse,Electronics,North,New York,Boyleshire,10,925,5,8787.5,6759.59,2027.91,Cash,Cancelled,"Ferrell, Romero and Franco",omorris@dominguez.com,12,No,0
ORD1547,17-07-2025,22-07-2025,CUST855,Michael Gonzales,Home Office,PROD4582,Office Chair,Furniture,West,New Jersey,East Mark,6,2827,0,16962,14584.66,2377.34,UPI,Returned,"Summers, Fisher and Bishop",brookspeggy@graham-jimenez.com,26,No,0
ORD1548,23-12-2024,29-12-2024,CUST629,Joseph Anderson,Corporate,PROD9652,Mouse,Electronics,East,Kansas,Jamesview,3,1158,5,3300.3,2418.11,882.19,Credit Card,Delivered,Dunn-Vang,karen54@white.info,1,Yes,45
ORD1549,28-12-2024,29-12-2024,CUST465,Robert Rogers,Corporate,PROD8914,Calculator,Office Supplies,East,North Dakota,South Pamelaland,10,2070,15,17595,11234.85,6360.15,Credit Card,Returned,Young-Alvarez,anthony12@lopez-stone.com,8,Yes,27
ORD1550,01-03-2025,07-03-2025,CUST795,Annette Kennedy DDS,Corporate,PROD9758,File Folder,Office Supplies,West,Wyoming,Scottview,9,3325,10,26932.5,20995.19,5937.31,UPI,Pending,Richardson LLC,moralessusan@russo.com,25,No,0
ORD1551,18-02-2025,23-02-2025,CUST808,Kristen Cline,Home Office,PROD3325,Dining Table,Furniture,East,Montana,North Carol,7,1981,5,13173.65,8697.57,4476.08,Credit Card,Delivered,Mckinney-Christian,christopher13@fuentes-james.net,19,No,0
ORD1552,03-04-2025,10-04-2025,CUST302,Suzanne Garza,Home Office,PROD3565,File Folder,Office Supplies,West,Illinois,Andrefort,4,2244,15,7629.6,6264.67,1364.93,Cash,Cancelled,Bates Group,aimeesanchez@hernandez-atkins.biz,37,No,0
ORD1553,15-06-2024,19-06-2024,CUST154,Audrey Lee,Corporate,PROD9442,Dining Table,Furniture,North,Montana,East Brentton,2,4756,10,8560.8,7531.86,1028.94,Net Banking,Pending,Anderson Inc,toni72@mckay.biz,44,No,0
ORD1554,21-12-2025,22-12-2025,CUST263,Brian Shepherd,Corporate,PROD9583,Stapler,Office Supplies,East,New Hampshire,North Meganview,6,2768,10,14947.2,9448.45,5498.75,Cash,Returned,Collins LLC,ogonzalez@cherry.com,29,No,0
ORD1555,22-03-2024,23-03-2024,CUST326,Abigail Smith,Home Office,PROD8011,Notebook,Office Supplies,South,Hawaii,North James,8,430,10,3096,2553.96,542.04,Credit Card,Pending,Davis-Ochoa,coreyanderson@stone.net,44,No,0
ORD1556,22-12-2025,25-12-2025,CUST560,Linda Salazar,Consumer,PROD6768,Calculator,Office Supplies,North,Nevada,Jonesfort,4,1512,20,4838.4,3750.02,1088.38,UPI,Pending,Davis-Williams,robert96@norman.net,5,Yes,28
ORD1557,09-01-2026,12-01-2026,CUST981,Antonio Miller,Home Office,PROD4233,Headphones,Electronics,West,Oklahoma,South Scott,1,3093,15,2629.05,1774.54,854.51,Net Banking,Cancelled,Gallagher-Miller,onealgary@chambers.net,25,No,0
ORD1558,18-09-2025,24-09-2025,CUST695,Lucas Gonzalez,Consumer,PROD2249,Pen,Office Supplies,South,North Dakota,Lake Gracechester,1,794,5,754.3,622.11,132.19,Credit Card,Returned,Jones-Gonzalez,sheenabarnes@lee.org,20,No,0
ORD1559,27-03-2025,03-04-2025,CUST899,Timothy Russell,Consumer,PROD9326,Bookshelf,Furniture,North,Maryland,Fordberg,4,2391,15,8129.4,7235.6,893.8,UPI,Pending,Perry Group,stephen47@bailey.info,47,No,0
ORD1560,10-09-2025,17-09-2025,CUST679,Joanne Davis,Home Office,PROD9430,Mouse,Electronics,East,Oklahoma,New Davidberg,8,4201,5,31927.6,22016.96,9910.64,Net Banking,Pending,Solis-Chang,michelle98@kelly.com,25,No,0
ORD1561,24-04-2025,25-04-2025,CUST444,Brett Murphy,Home Office,PROD5980,Study Table,Furniture,West,Texas,Laurieside,10,4446,20,35568,27622.6,7945.4,Credit Card,Pending,Logan-Gonzales,jeffery13@walker.biz,4,Yes,28
ORD1562,12-11-2025,18-11-2025,CUST417,John Rivers,Consumer,PROD1049,Keyboard,Electronics,North,Alabama,East Brandon,2,4407,10,7932.6,6496.16,1436.44,UPI,Cancelled,"West, Gomez and Lynch",aliciabrown@williams.com,10,No,0
ORD1563,07-01-2026,14-01-2026,CUST492,Philip Fields,Home Office,PROD4458,Juice Pack,Grocery,East,Kansas,Lake George,1,463,10,416.7,314.14,102.56,UPI,Delivered,Jones-Davidson,woodryan@torres.info,24,No,0
ORD1564,23-11-2025,27-11-2025,CUST186,Amy Ramos,Consumer,PROD8427,Notebook,Office Supplies,North,New York,East Thomas,4,4721,20,15107.2,11997.1,3110.1,Credit Card,Returned,Woods and Sons,brandonmyers@ayala-butler.net,23,No,0
ORD1565,13-06-2025,16-06-2025,CUST791,Christopher Wall,Corporate,PROD6776,Office Chair,Furniture,West,Nevada,Stephaniemouth,4,3692,0,14768,9362.62,5405.38,Cash,Cancelled,"Murphy, Pugh and Freeman",davewright@trevino-mcneil.net,44,No,0
ORD1566,29-06-2025,04-07-2025,CUST270,Lindsay Sandoval,Consumer,PROD4557,Rice Bag,Grocery,North,South Carolina,Steveside,4,4517,10,16261.2,11411.28,4849.92,Cash,Delivered,Scott Group,meganadams@simon.com,14,No,0
ORD1567,28-09-2024,04-10-2024,CUST476,Emily Santiago DVM,Corporate,PROD2608,Headphones,Electronics,East,Oregon,West Christopherhaven,7,1613,5,10726.45,6915.4,3811.05,UPI,Delivered,"Nelson, Brown and Cardenas",brian03@scott.com,36,No,0
ORD1568,07-11-2024,10-11-2024,CUST744,Johnny Mckenzie,Consumer,PROD1984,Bookshelf,Furniture,West,Idaho,Port Vanessamouth,7,2069,10,13034.7,10120.88,2913.82,Net Banking,Pending,"Johnson, Cobb and Woods",johnsonchristopher@lewis.biz,19,No,0
ORD1569,06-10-2025,10-10-2025,CUST463,Robert Herring,Consumer,PROD2953,Notebook,Office Supplies,South,Ohio,North Jessicaside,4,2457,0,9828,6008.76,3819.24,Cash,Returned,Johnson-Foster,heather54@case.com,22,No,0
ORD1570,17-06-2024,21-06-2024,CUST973,Leslie Pope,Consumer,PROD9169,Keyboard,Electronics,West,Vermont,Port Michael,3,4534,0,13602,8175.96,5426.04,UPI,Cancelled,Berg-Stephens,bradypaul@king-barker.org,42,No,0
ORD1571,07-08-2025,08-08-2025,CUST594,Pamela Hall,Corporate,PROD6287,File Folder,Office Supplies,South,Tennessee,Angelafurt,7,1070,5,7115.5,4888.96,2226.54,Cash,Returned,"Williams, Marshall and Ramirez",michelle92@sanders.com,27,No,0
ORD1572,27-09-2024,03-10-2024,CUST766,Manuel Garcia,Corporate,PROD1785,Keyboard,Electronics,West,Massachusetts,Joeburgh,10,1465,20,11720,7458.22,4261.78,Credit Card,Delivered,"Cook, Mendoza and Leblanc",daniel06@mueller.com,1,Yes,35
ORD1573,25-05-2024,29-05-2024,CUST509,Joseph Robinson,Consumer,PROD9426,Notebook,Office Supplies,North,Kansas,South Laura,5,2032,15,8636,5681.38,2954.62,Cash,Delivered,"Walter, Hammond and Downs",twaters@burgess.net,46,No,0
ORD1574,26-12-2025,30-12-2025,CUST380,Manuel Webb,Consumer,PROD7664,Mouse,Electronics,West,Minnesota,Nealside,3,3229,15,8233.95,5519.39,2714.56,UPI,Returned,Phillips-Hernandez,qmurray@schmitt-romero.info,40,No,0
ORD1575,18-11-2025,25-11-2025,CUST346,Victoria Perkins,Home Office,PROD7699,Stapler,Office Supplies,East,California,Erikamouth,8,2433,10,17517.6,13465.39,4052.21,Net Banking,Pending,Brown Group,sanchezjeffrey@griffin.com,29,No,0
ORD1576,12-12-2025,17-12-2025,CUST393,Justin Shields,Home Office,PROD2074,Office Chair,Furniture,South,Alaska,Port Allenburgh,7,3453,0,24171,14866.56,9304.44,Credit Card,Pending,Davis Inc,burnskarla@kane.com,43,No,0
ORD1577,06-08-2024,10-08-2024,CUST359,Joseph Avila,Corporate,PROD7206,Snacks,Grocery,East,Arizona,West Lauren,9,4975,20,35820,28455.7,7364.3,Net Banking,Delivered,Walker LLC,dawnlucas@johnson.com,47,No,0
ORD1578,02-02-2025,06-02-2025,CUST698,Shelly Gutierrez,Home Office,PROD3408,Monitor,Electronics,West,New York,Lake Linda,4,3900,0,15600,11786.46,3813.54,UPI,Pending,"Smith, Flores and Kirby",gilbertjames@wallace.org,1,Yes,44
ORD1579,01-10-2024,07-10-2024,CUST945,Lori Cervantes,Home Office,PROD1465,File Folder,Office Supplies,East,Rhode Island,South Rachelborough,10,3111,20,24888,17417.49,7470.51,UPI,Cancelled,Flores Group,cruzmegan@curtis.net,46,No,0
ORD1580,13-10-2024,17-10-2024,CUST980,Kimberly Ramirez,Consumer,PROD3978,Stapler,Office Supplies,North,Ohio,North Jonathanmouth,4,4135,20,13232,11903.93,1328.07,Cash,Pending,"Ellis, Ware and Bolton",cannonangela@ford.biz,30,No,0
ORD1581,27-07-2025,28-07-2025,CUST158,Clifford Scott,Corporate,PROD3770,Notebook,Office Supplies,East,Alabama,New Derek,1,1145,20,916,757.41,158.59,Credit Card,Cancelled,Fisher-Crawford,jonathan63@allen.com,1,Yes,20
ORD1582,13-03-2024,15-03-2024,CUST964,Lisa Rivers,Corporate,PROD4235,Study Table,Furniture,South,Oklahoma,Lake Jennifer,9,296,20,2131.2,1478.33,652.87,Net Banking,Pending,Lawrence-Spencer,douglassmith@hays.com,38,No,0
ORD1583,15-03-2024,21-03-2024,CUST108,Robin Ramos,Home Office,PROD8171,Bookshelf,Furniture,West,Tennessee,Port Cynthiabury,4,4832,15,16428.8,12543.39,3885.41,Credit Card,Pending,Watson Inc,amber10@myers.com,37,No,0
ORD1584,05-10-2024,06-10-2024,CUST822,Teresa Nolan,Home Office,PROD3676,Study Table,Furniture,East,Alaska,Yvetteland,4,2672,0,10688,8850.91,1837.09,Credit Card,Returned,Smith-Dudley,eugenewagner@aguilar.com,18,No,0
ORD1585,09-07-2024,11-07-2024,CUST511,Nicholas Brown,Consumer,PROD4488,Bookshelf,Furniture,South,Georgia,Aguirreland,6,396,5,2257.2,1822.38,434.82,Cash,Returned,Hicks Ltd,kristinamarshall@fernandez.com,10,No,0
ORD1586,24-06-2024,30-06-2024,CUST801,Steven Smith,Consumer,PROD1320,Juice Pack,Grocery,East,Arkansas,Stanleyburgh,5,3569,0,17845,10839.55,7005.45,Net Banking,Cancelled,Newton-Mcpherson,eharrell@barnett-yoder.org,20,No,0
ORD1587,24-01-2025,28-01-2025,CUST155,Mrs. Brittany Curtis,Consumer,PROD4576,Dining Table,Furniture,West,North Dakota,West Garyborough,6,855,0,5130,3721.21,1408.79,UPI,Delivered,Castillo-Campbell,kennethmelton@townsend-perry.com,32,No,0
ORD1588,05-07-2025,10-07-2025,CUST686,Dawn Green,Consumer,PROD7388,Sugar,Grocery,West,Michigan,South Mike,7,2973,5,19770.45,13448.64,6321.81,UPI,Pending,Johnson-Ellis,traceychristensen@shaw-deleon.com,41,No,0
ORD1589,24-11-2024,30-11-2024,CUST578,Tara Thomas,Home Office,PROD8163,Calculator,Office Supplies,North,Oklahoma,Ambermouth,6,3165,15,16141.5,12236.78,3904.72,Cash,Pending,Moore-Vasquez,holly78@williams.com,33,No,0
ORD1590,10-06-2025,15-06-2025,CUST880,Jason Hill,Home Office,PROD1409,Calculator,Office Supplies,West,New Hampshire,Grantberg,10,3053,15,25950.5,19227.61,6722.89,Credit Card,Pending,Stephens-Johnson,smclaughlin@myers-hernandez.com,4,Yes,46
ORD1591,21-11-2024,22-11-2024,CUST863,Frank Boyd,Consumer,PROD4365,Calculator,Office Supplies,South,Illinois,Maddentown,7,2409,0,16863,15161.46,1701.54,Net Banking,Pending,Williams-Casey,jaimemoran@macdonald.net,32,No,0
ORD1592,05-02-2025,06-02-2025,CUST203,Daisy Whitney,Corporate,PROD6426,Office Chair,Furniture,South,North Dakota,New Jason,7,4875,0,34125,22308.73,11816.27,Credit Card,Delivered,"Lucas, Wagner and Reeves",matthewnorman@wilson-roberts.net,8,Yes,49
ORD1593,07-06-2024,09-06-2024,CUST520,Timothy Bailey,Consumer,PROD1751,Snacks,Grocery,South,Missouri,East Charles,1,3546,10,3191.4,1986.08,1205.32,Credit Card,Cancelled,"Estrada, Nguyen and Jones",patrick00@ellis-nash.biz,43,No,0
ORD1594,23-07-2025,25-07-2025,CUST870,Tara Griffith,Home Office,PROD9984,Rice Bag,Grocery,West,Ohio,Allenfort,2,1011,5,1920.9,1212.58,708.32,Net Banking,Delivered,Ryan Group,mary45@glover.com,4,Yes,49
ORD1595,08-09-2025,15-09-2025,CUST565,Thomas Mitchell,Corporate,PROD6090,Dining Table,Furniture,West,Iowa,Port Veronicashire,4,3664,20,11724.8,8907.33,2817.47,Credit Card,Cancelled,Jefferson-Quinn,kpaul@dorsey.com,50,No,0
ORD1596,15-03-2025,19-03-2025,CUST329,Katherine Lambert,Consumer,PROD1602,Calculator,Office Supplies,North,North Dakota,Lake Joseph,6,1654,20,7939.2,6915.23,1023.97,Net Banking,Delivered,"Smith, Sandoval and Gonzalez",scottmorgan@young.biz,8,Yes,25
ORD1597,23-03-2025,29-03-2025,CUST623,Amy Spencer,Home Office,PROD9186,Pen,Office Supplies,East,Alabama,Lake Taylormouth,10,2625,10,23625,14695.19,8929.81,Credit Card,Delivered,"Miller, Roberts and Pena",rmaxwell@sawyer-carter.com,30,No,0
ORD1598,21-12-2024,23-12-2024,CUST220,Rhonda Bullock,Corporate,PROD1765,Bookshelf,Furniture,North,Hawaii,West Amanda,2,2056,10,3700.8,3148,552.8,Cash,Pending,Stanley-Leon,ruizmichelle@diaz.net,39,No,0
ORD1599,17-07-2024,21-07-2024,CUST231,Sheila Jensen,Corporate,PROD1481,Juice Pack,Grocery,West,New Hampshire,Port Bryanville,1,4844,20,3875.2,3349.15,526.05,Net Banking,Returned,Mccall-Harrison,johnalexander@baker-barnett.info,21,No,0
ORD1600,15-02-2025,18-02-2025,CUST446,Teresa Mitchell,Corporate,PROD2829,File Folder,Office Supplies,East,Wisconsin,Port Jason,2,312,10,561.6,398.26,163.34,Credit Card,Delivered,"Williams, Bright and Carter",greenjoseph@taylor-henderson.biz,29,No,0
ORD1601,14-11-2025,20-11-2025,CUST391,Ruth Lewis,Corporate,PROD7847,Dining Table,Furniture,West,West Virginia,Port Matthewmouth,9,4465,0,40185,29998.89,10186.11,Cash,Pending,May-Miller,rachelkhan@holder-blankenship.org,25,No,0
ORD1602,11-08-2024,17-08-2024,CUST822,Evan Reyes,Corporate,PROD8311,Sofa,Furniture,North,Virginia,New Christina,9,3169,20,22816.8,18257.92,4558.88,Net Banking,Pending,Jones-Kelly,suzanne91@ellis-edwards.com,2,Yes,20
